mass,dispersion,kinetic_energy,mean_radius,Group_M_Crit200,Group_M_Crit500,Group_M_Mean200,Group_M_TopHat200,Group_R_Crit200,Group_R_Crit500,Group_R_Mean200,Group_R_TopHat200
165,187.7484,25946317.03125,43.22984735282369,14.096944,12.035756,20.412971,17.059576,84.642975,59.16342,147.68658,114.66275
188,65.618706,8708187.171875,59.5344200271469,21.766441,17.477507,28.277061,25.684484,97.83453,66.99667,164.6384,131.41263
123,64.3939,3025310.40234375,36.53780549607146,18.727655,15.8083515,25.729961,21.647448,93.04826,64.7926,159.53976,124.133865
141,55.708153,3281345.115234375,45.38419435944908,20.845552,17.081089,26.41899,23.721329,96.436646,66.487305,160.94437,127.98035
132,63.896027,3457564.4296875,41.01104141055339,20.625328,16.973608,26.684397,23.363064,96.09616,66.34938,161.48398,127.3273
131,51.791283,1700469.294921875,55.114748462157344,17.869797,14.880366,22.934866,20.52919,91.60646,63.500324,153.53299,121.955246
136,62.678104,4126123.390625,40.612918876725665,20.343918,15.929034,26.478813,23.309881,95.65466,64.95819,161.06934,127.229004
141,52.122936,3318663.849609375,50.13412430592435,19.37215,13.676338,25.85087,22.092602,94.101974,61.741104,159.7837,124.98071
102,58.709717,5469694.21875,53.37380386906226,21.629951,16.935053,26.825386,24.242193,97.63109,66.29979,161.7638,128.90765
154,64.927,10653673.078125,39.162617012772046,18.291595,15.410087,24.654036,21.603851,92.31926,64.24613,157.2838,124.04869
126,101.63631,14726874.09375,56.95819807652802,18.258766,14.397866,30.636456,25.226053,92.267456,62.806404,169.09702,130.62637
130,66.472336,12575022.890625,40.95507286239474,22.873524,19.209198,29.606596,26.723505,99.463806,69.143135,167.17831,133.16151
129,55.88449,956042.1796875,48.98840942317376,14.647066,9.363893,27.308462,23.74091,85.73103,54.41638,162.73117,128.00992
133,60.964382,8090349.99609375,43.43559460749041,19.7402,15.844337,25.724524,23.351124,94.69342,64.84446,159.52159,127.30751
143,65.306595,11621469.234375,46.28927281070367,24.175425,20.72457,28.73383,26.565693,101.3181,70.916016,165.51752,132.89877
126,61.33685,5025674.8828125,41.02938013399285,20.452375,11.583077,26.619099,24.183758,95.82033,58.41519,161.35373,128.80264
163,117.59162,17730397.5859375,48.73866054017078,20.561697,16.650553,25.561064,23.601456,95.99524,65.92323,159.18341,127.76591
122,59.130886,12836357.71875,44.77348725677745,22.803532,18.335169,28.024986,25.485918,99.359055,68.07598,164.14825,131.07478
134,58.66841,347185.1669921875,42.92570002523255,21.694544,17.162525,27.002258,24.929384,97.723114,66.59561,162.11899,130.11398
127,54.158043,2968282.19921875,43.77385092054459,21.650326,17.895525,26.344273,23.961628,97.66008,67.527725,160.79456,128.4107
117,54.95603,635002.646484375,57.86984276090505,22.009302,18.736313,26.138336,24.399216,98.194214,68.568115,160.3742,129.18738
145,62.77349,2269301.6845703125,44.9096559468632,20.450956,17.339394,24.852652,22.81764,95.81966,66.82337,157.69823,126.330765
135,49.912743,3449020.341796875,62.24928424224551,7.5026045,6.278811,13.25846,9.010197,68.59245,47.62934,127.89795,92.68495
139,74.59348,6811584.77734375,39.074204496460965,19.760717,16.31842,25.396835,22.835798,94.73311,65.48268,158.84631,126.367966
136,61.026638,6617089.03125,44.18203395072976,22.860962,19.431797,28.297022,25.732727,99.44985,69.40607,164.67224,131.49844
134,62.283924,10474633.4375,39.8835248773303,22.110975,19.414791,30.433807,26.645294,98.34334,69.38818,168.71909,133.02881
126,57.36464,4574052.984375,46.214653406177625,11.037273,8.780055,17.587584,13.354115,78.0157,53.259754,140.53802,105.67297
133,57.158688,2817429.3984375,48.89287207204262,21.894373,17.525328,26.405289,24.601854,98.02777,67.06088,160.9151,129.5372
128,60.34944,2212036.75,43.14913415493192,16.487364,13.965605,22.976177,19.088846,89.17822,62.17077,153.63199,119.03386
117,60.75583,1603735.5673828125,40.38572866840618,18.886333,15.162689,25.283236,22.273512,93.312294,63.898567,158.60522,125.31929
105,53.4976,988321.2158203125,45.215021766658204,21.34883,16.64553,25.565332,23.669292,97.198685,65.916756,159.19334,127.88133
115,59.857334,8886371.640625,40.178987969070974,21.670675,18.161674,27.1785,25.029678,97.684906,67.86254,162.47493,130.29213
127,52.92801,1369956.5654296875,53.98987399633958,18.482103,13.060892,23.785416,21.86544,92.643555,60.801178,155.41197,124.54747
134,52.821686,3740170.3125,51.68415100244707,20.943645,17.220728,27.697895,24.633879,96.58813,66.66719,163.50653,129.60236
131,56.311962,6458699.140625,49.23709975402186,20.974295,17.19918,26.456512,23.433931,96.63533,66.64044,161.02124,127.4601
118,51.18159,1059563.599609375,52.28598491708844,17.85767,13.863343,24.450245,21.067905,91.58469,62.02082,156.84457,123.011024
141,63.688366,1005228.5185546875,37.607903027384914,20.309776,16.429556,26.09049,23.522425,95.59827,65.63194,160.27914,127.61937
112,57.82451,2443906.71875,45.77943415767472,21.571346,18.96743,26.623785,23.87151,97.535576,68.85181,161.3594,128.25067
127,52.49342,3595813.755859375,64.18466628968908,19.767344,17.085129,26.127708,23.48218,94.73938,66.49283,160.34885,127.54883
122,60.08422,2065309.16796875,40.525501652412494,23.46708,19.674845,28.449335,26.586,100.31632,69.69557,164.96475,132.93698
121,54.893513,3315880.69140625,53.438082507790035,21.74093,17.470966,27.84492,24.992666,97.78923,66.99193,163.794,130.22546
126,55.995235,6447647.8828125,49.89317201061935,21.538944,17.79878,26.068863,23.971216,97.49306,67.40768,160.2366,128.42284
123,55.050602,4069352.1796875,50.8177344897613,17.765982,14.960705,27.809748,21.521994,91.4291,63.61242,163.72395,123.889145
134,58.962803,2845768.46875,53.013156625413515,22.386766,18.804026,28.077759,25.498621,98.75565,68.651184,164.24307,131.09409
124,66.643776,407155.755859375,34.83347312010927,20.282104,16.316397,24.487448,22.81729,95.55505,65.481476,156.92874,126.33447
115,61.566017,7273008.33984375,36.33824287865076,21.766657,17.973934,27.29378,24.882761,97.83299,67.6268,162.70815,130.0319
126,57.986862,6795626.90625,42.045324664840855,15.72628,12.81856,21.873667,19.52643,87.78526,60.421356,151.13257,119.93515
212,249.64357,10402104.625,61.73300666036059,21.816778,18.6002,26.451382,24.230318,97.911804,68.40329,161.01103,128.88423
109,65.63622,6920566.6875,35.20391386987834,18.849848,15.1159935,25.040886,22.073645,93.25009,63.832756,158.09897,124.94054
139,60.060337,10516881.171875,42.73764412770009,18.627775,14.76566,24.81818,21.812666,92.88346,63.335926,157.6253,124.44639
137,54.079052,23836420.21875,46.96077308759274,22.27451,18.17804,29.114515,26.457726,98.58522,67.880615,166.24051,132.71814
118,59.827957,5806708.5546875,41.00528589925557,22.835,18.712183,28.30772,25.355295,99.407906,68.54231,164.695,130.84848
132,53.783207,7934076.5625,49.176693341142304,21.062765,17.342701,25.90072,23.814854,96.76317,66.82553,159.88638,128.14305
105,56.520187,1016119.86328125,45.44614719557506,21.865194,18.299656,27.479557,24.944838,97.976746,68.03082,163.06973,130.14323
141,114.72633,39466781.25,64.11464341318604,20.967926,16.655848,26.609468,24.498106,96.62366,65.93211,161.33597,129.36375
125,52.887676,5042982.421875,53.27345984106439,19.80575,15.702913,25.918365,23.061874,94.80275,64.649796,159.92056,126.77841
128,61.36224,2401719.0,42.62728240315262,18.257349,15.079448,23.984255,21.103369,92.26059,63.781673,155.84164,123.08175
125,55.461246,11961508.7890625,39.712859454522885,16.470337,12.894912,22.798851,21.096764,89.15182,60.538612,153.2285,123.07214
154,63.587177,1932339.814453125,46.8707628293281,18.699251,15.413335,23.871105,21.202469,93.00302,64.24745,155.59547,123.28116
245,87.33607,14611896.66015625,57.380131510719806,23.301332,19.577942,27.996386,25.898184,100.079254,69.58273,164.0888,131.77902
143,68.9515,9127250.38671875,49.595492644241375,16.172182,13.288203,22.990156,19.620535,88.609665,61.14822,153.6615,120.13584
140,50.958813,8725951.71875,57.469440333673205,23.408546,19.527641,29.360077,26.764523,100.22897,69.52132,166.7084,133.23566
134,53.867027,3944526.59375,56.78722192728528,20.815908,17.637842,26.268093,23.948925,96.388824,67.20421,160.64188,128.38089
126,52.966526,2802733.41796875,55.83530294256045,23.431932,19.245632,29.535944,26.676336,100.267105,69.183975,167.04451,133.08846
123,64.52351,13279976.5546875,45.07230112942496,20.685417,16.8174,24.911102,23.250248,96.18178,66.142075,157.82379,127.12799
131,49.84205,2118120.833984375,59.543689235168955,19.935015,13.5186405,27.706741,24.63731,95.00894,61.501904,163.52325,129.60599
122,65.587105,5400169.875,38.72445919873349,18.077066,14.887619,23.703943,21.297987,91.95981,63.508644,155.22919,123.462326
125,59.713737,3286642.578125,45.02718362972528,14.389654,10.72707,21.050383,16.636452,85.224686,56.936024,149.21149,113.701004
100,61.59075,2078996.484375,51.36401427936318,14.465602,11.870952,22.515963,17.221949,85.37349,58.894733,152.59454,115.0186
135,52.412388,8149293.984375,52.368047066084344,20.123384,15.858195,26.47587,24.050093,95.3045,64.85994,161.05898,128.56744
122,60.784378,4931281.9375,48.08918614635467,21.22683,16.66191,26.994518,23.993921,97.01407,65.94031,162.11023,128.4664
120,57.45282,10548208.125,45.78537737367685,20.88694,17.088049,27.5754,24.230463,96.49303,66.496216,163.2644,128.89096
139,54.21047,2005336.16796875,53.96859619260075,19.540386,16.862247,23.654709,21.683235,94.378494,66.20213,155.12708,124.20053
134,64.86753,13096818.71875,38.013630881731096,21.82777,17.944777,25.884321,24.485397,97.92673,67.58955,159.85161,129.33412
132,54.54893,5591020.359375,56.33780256672135,20.767902,16.654968,26.603716,24.704016,96.3094,65.93003,161.31743,129.71892
132,55.34902,8917977.75,47.31152729762986,19.49216,16.483473,25.713152,22.761122,94.29695,65.702736,159.49965,126.22386
187,151.9842,30563306.296875,42.66626198894596,22.148262,19.151943,27.71717,24.593294,98.40457,69.07138,163.54419,129.52744
161,65.87878,1561383.03125,37.786850481826846,22.455942,17.370836,28.39535,25.721327,98.85648,66.86305,164.86316,131.4808
108,59.199852,4306797.421875,48.522765175063704,18.427938,14.8477545,23.329805,21.04084,92.551834,63.45522,154.41064,122.96691
137,51.081253,1282888.7373046875,57.13650176537215,19.395145,15.318455,28.939138,27.101643,94.14403,64.119705,165.90576,133.784
119,54.360504,5509422.953125,46.135272611162165,23.050419,19.667824,28.523949,25.868574,99.71493,69.68912,165.1167,131.72964
122,54.708027,4634941.078125,61.64112602774831,24.112886,20.504723,29.490435,27.3488,101.2264,70.662735,166.95871,134.19043
129,58.842484,1533461.1708984375,49.1398052395853,21.379414,16.924978,27.677792,24.826777,97.24771,66.28516,163.4632,129.93745
140,53.88571,10150853.125,50.85790368455527,20.380367,16.72293,26.469818,23.72033,95.71114,66.018585,161.04932,127.97806
128,58.145203,7913427.5,42.87884913480072,12.254421,9.234849,16.915583,14.699235,80.784004,54.165333,138.7157,109.111176
127,65.30982,1651605.234375,42.46962810672396,20.649584,17.34271,25.430542,23.215939,96.13246,66.825134,158.91626,127.05955
146,579.2977,27654918.5,88.02922266479894,21.420181,17.772196,26.547823,23.937185,97.31006,67.37401,161.20624,128.36853
138,56.7914,3934653.3046875,44.186563484594785,21.387674,17.292889,25.186037,23.57556,97.25891,66.76112,158.40036,127.71673
124,54.76412,3294190.5390625,47.54999681667313,21.797354,17.716618,29.031767,25.66532,97.88129,67.3015,166.08978,131.37927
123,58.56567,1706305.248046875,47.17509667286067,15.702306,9.433439,23.359074,18.824461,87.74367,54.54837,154.47571,118.48548
128,60.83106,16132581.0,39.958030044523746,20.291983,17.492422,24.587767,22.43005,95.56746,67.01738,157.13501,125.61496
125,55.66578,1263154.296875,49.091745861384375,20.28832,17.033932,27.920868,23.334726,95.5643,66.42851,163.9403,127.27356
116,53.924046,6089756.21875,49.10698122944181,18.820456,15.065883,26.347904,22.891226,93.201164,63.761772,160.80614,126.467255
132,51.934067,2067728.953125,49.228751463988246,20.29101,17.256647,25.312534,22.99117,95.5672,66.71737,158.67064,126.649216
126,58.84365,736740.8876953125,42.27615973146834,13.916922,11.207986,20.68254,16.162273,84.27997,57.777927,148.33101,112.61065
145,60.75775,3268591.69921875,43.805620336286474,23.094893,18.326046,27.864422,25.351973,99.7832,68.06697,163.83109,130.84831
126,52.674126,4103694.4921875,50.63160402527136,23.549889,18.08414,28.939335,26.193045,100.43591,67.76724,165.91135,132.27881
161,71.42157,9828969.5,36.6649223143908,15.896488,13.099243,24.814096,18.27718,88.10141,60.859177,157.62183,117.327156
139,55.849266,1294210.4033203125,52.548124799291124,17.431755,13.08083,25.485756,22.379465,90.84976,60.82875,159.02734,125.51401
141,193.50264,84184878.375,57.35541008838007,22.50733,19.423903,27.998297,25.560825,98.93421,69.39989,164.09119,131.20001
124,124.42121,5899688.46875,39.874981632049064,20.775768,16.667236,25.998644,23.0834,96.32631,65.94597,160.09293,126.82338
139,98.144135,3775822.60546875,38.36078472460515,20.104866,15.811541,25.776653,23.857618,95.275986,64.796646,159.63345,128.2172
122,59.68037,11346205.875,41.65079320035514,23.978966,20.787458,28.138233,26.426638,101.04216,70.985,164.3645,132.66516
162,78.77291,10540255.9921875,44.669252994492055,20.512894,17.053545,25.557283,23.555197,95.91977,66.45123,159.17522,127.67766
129,58.085293,587779.2407226562,41.693651743438416,20.371183,16.447542,26.564308,23.870829,95.6911,65.65642,161.24185,128.24103
138,56.60059,8765219.859375,42.77297017438773,20.36739,16.750181,24.02151,22.453611,95.68805,66.05631,155.92487,125.65706
123,56.136734,3947964.6328125,50.50556416592879,21.172161,14.236973,26.908783,24.444921,96.9305,62.572037,161.93384,129.264
144,61.98466,12923730.0,35.731044198725144,18.826984,15.040956,24.809668,21.488192,93.213,63.729225,157.60736,123.831375
129,55.056778,3577004.71875,49.189026242998295,21.894041,18.36293,26.90437,24.816603,98.02039,68.1127,161.92441,129.92062
118,54.981087,11231848.4375,60.512137212298164,18.664759,9.844696,24.73391,22.952312,92.94732,55.32971,157.44559,126.5801
126,74.867065,7463841.328125,59.78215253500621,21.934296,18.07521,28.11107,25.401527,98.0844,67.75589,164.30869,130.93373
123,54.721962,2577712.921875,46.043009678282054,16.829496,13.792343,23.315825,20.305035,89.79378,61.914238,154.3841,121.51501
148,65.68027,5272313.265625,63.62821547621385,24.777311,20.362871,30.426676,28.225962,102.150215,70.50096,168.70996,135.61044
134,57.067142,4530409.140625,48.63253576728495,22.269712,18.707088,27.713398,25.494112,98.577415,68.53401,163.53271,131.08844
117,60.714664,2001627.087890625,43.28755594856332,8.000112,6.274902,20.462368,11.324529,70.07662,47.619427,147.80725,100.02031
133,63.865295,2638209.041015625,45.447619123386154,20.224848,17.325397,25.828037,23.74853,95.4658,66.80182,159.73427,128.02887
91,61.126247,7865420.7734375,41.85170323268293,21.267824,16.77695,25.66664,24.071218,97.0757,66.0898,159.40605,128.60403
131,61.789715,7385316.89453125,43.70332750444682,21.680893,17.329435,27.981693,25.72566,97.70334,66.810814,164.05989,131.48732
119,56.94346,21129351.796875,45.56160246458222,19.838463,14.245827,25.429497,22.947369,94.85489,62.58275,158.90819,126.569534
119,62.54424,7080007.265625,42.22206338774492,23.982674,20.463055,28.698385,26.894321,101.041756,70.617004,165.44525,133.44495
130,62.29306,3374864.4921875,37.63057021163943,18.880733,15.432677,24.936293,21.172386,93.303375,64.27552,157.87636,123.21916
132,58.14822,47584717.125,42.29535836078455,23.142784,18.234514,29.962355,27.153185,99.853676,67.95131,167.84146,133.87186
126,55.53067,1778871.4453125,44.01233708211468,21.607578,17.66547,27.006445,25.11386,97.59822,67.236694,162.13449,130.43811
140,55.405956,865730.33203125,52.84710404790408,22.07783,18.520794,25.495277,23.780779,98.29785,68.30455,159.05014,128.08002
142,71.28714,17764287.640625,49.08165430242241,19.684008,17.338896,24.075392,21.984436,94.60596,66.82254,156.04279,124.76965
126,60.02703,3431161.86328125,39.35315614328157,20.686298,17.612394,25.528961,23.346323,96.18213,67.17207,159.11937,127.30382
120,59.239967,2477203.125,47.00693412113526,17.220304,13.804928,26.823118,19.716028,90.484024,61.934143,161.76227,120.33013
115,57.364933,6788476.0546875,44.89033267612791,22.26663,17.406223,27.600885,25.24796,98.57178,66.90752,163.31287,130.66644
127,59.96239,1626046.484375,39.9996795641462,11.593861,9.749814,14.095703,13.03568,79.30382,55.155403,130.53802,104.82016
123,57.73073,3824387.58984375,57.98092442912798,21.305042,17.571438,25.702276,23.640368,97.13346,67.11655,159.48145,127.82899
123,55.44886,6239065.93359375,46.87698433299917,21.513775,17.379257,26.256247,24.383144,97.45443,66.87129,160.61261,129.15594
129,59.16494,4658383.5,41.145514568912915,16.977097,13.716546,21.382446,19.231535,90.05351,61.8007,149.99057,119.33366
119,63.433605,1442241.650390625,34.91156342448999,18.869778,15.28058,23.735159,21.337294,93.28485,64.0668,155.2981,123.53768
104,610.0793,24311607.125,84.81302678078852,20.666658,16.444288,29.239147,25.231873,96.15431,65.64934,166.48529,130.64264
188,191.32683,40110646.0,68.15223796077792,21.630686,17.31295,29.678064,25.839447,97.629684,66.78818,167.31415,131.67813
93,49.880238,3827482.5703125,62.36870388752178,24.908249,20.987967,30.899517,28.503187,102.3271,71.21397,169.57585,136.05989
135,56.71162,7135284.7265625,47.50458191305734,22.805613,18.703209,29.33784,26.467188,99.36609,68.52926,166.66846,132.73174
164,64.90322,4934409.578125,48.20963286700984,23.479525,19.128016,27.988798,25.708796,100.33159,69.042694,164.0692,131.46059
127,55.04037,6326791.7421875,52.90192133798167,15.822761,12.792252,24.114567,18.229372,87.96508,60.377388,156.12361,117.21788
